lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-5cm [-],pH_H2O_5-15cm [-],pH_H2O_15-30cm [-],pH_H2O_30-60cm [-],pH_H2O_0-30cm [-],pH_H2O_2017_0-5cm [-],pH_H2O_2017_5-15cm [-],pH_H2O_2017_15-30cm [-],pH_H2O_2017_30-60cm [-],pH_H2O_2017_0-30cm [-],pH_KCl_2017_0-5cm [-],pH_KCl_2017_5-15cm [-],pH_KCl_2017_15-30cm [-],pH_KCl_2017_30-60cm [-],pH_KCl_2017_0-30cm [-],SOC_0-5cm [wt%],SOC_5-15cm [wt%],SOC_15-30cm [wt%],SOC_30-60cm [wt%],SOC_0-30cm [wt%],CEC_0-5cm [cmol/kg],CEC_5-15cm [cmol/kg],CEC_15-30cm [cmol/kg],CEC_30-60cm [cmol/kg],CEC_SG_0-30cm [cmol/kg],CEC_2017_0-5cm [cmol/kg],CEC_2017_5-15cm [cmol/kg],CEC_2017_15-30cm [cmol/kg],CEC_2017_30-60cm [cmol/kg],CEC_SG_2017_0-30cm [cmol/kg],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],BS_20-40cm [%],BS_40-60cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],CEC_30-100cm [cmol/kg],cropland [%]
28.5,-97.5,21.368967056274414,0.24595880508422852,7.4,7.5,7.6000000000000005,7.7,7.533333333333333,7.1000000000000005,7.0,7.1000000000000005,7.2,7.066666666666666,6.0,6.0,5.9,5.9,5.95,2.41,1.18,0.93,0.66,1.26,23.6,23.6,24.700000000000003,25.8,24.15,1.6,1.5,1.5,1.6,1.5166666666666666,495.6279158815655,0.44699999690055847,86.15093803297329,86.52600909607732,89.96667140420693,0.13417287170886993,0.1776620781394862,2.1745254345344294,6.159089472499375,9.329907406133714,38.0
28.5,-96.5,21.553564071655273,0.262919545173645,6.7,6.800000000000001,6.9,7.1000000000000005,6.833333333333334,7.0,6.9,6.9,7.1000000000000005,6.916666666666667,5.5,5.300000000000001,5.300000000000001,5.5,5.333333333333334,3.27,1.75,1.2,0.6,1.7283333333333335,25.700000000000003,25.1,26.200000000000003,27.1,25.75,2.6,2.5,2.4000000000000004,2.4000000000000004,2.466666666666667,282.77739465673335,0.44999998807907104,91.46300871148095,89.61643479391496,98.27122610843844,0.13417287170886993,0.27671698125833494,2.1745254345344294,28.754515398686138,32.72750756758173,28.0
28.5,-82.5,21.68406867980957,0.17903408408164978,5.1000000000000005,5.1000000000000005,5.2,5.2,5.15,5.4,5.300000000000001,5.4,5.5,5.366666666666667,4.6000000000000005,4.4,4.5,4.6000000000000005,4.483333333333333,0.0,0.0,0.0,0.0,2.2883333333333336,17.5,9.700000000000001,8.5,8.4,10.4,2.3000000000000003,2.0,1.8,1.8,1.9499999999999997,487.86553253363303,0.4189999997615814,55.22999401317102,56.966473757732984,56.17691079624825,0.042774125933647156,0.33459563247463636,0.8401575542519385,0.0,0.0,27.0
28.5,-81.5,22.15903663635254,0.18285438418388367,5.300000000000001,5.300000000000001,5.4,5.4,5.35,5.4,5.2,5.300000000000001,5.4,5.283333333333333,4.4,4.2,4.3,4.4,4.283333333333333,0.0,0.0,0.0,0.0,3.6533333333333333,20.0,11.3,10.9,10.8,12.55,2.6,2.3000000000000003,2.2,2.1,2.3,661.481312628875,0.4189999997615814,49.10823104693141,50.487942238267145,48.97696750902527,0.019569043070077896,0.38879210263411224,0.8401575542519385,0.0,0.0,37.0
29.5,-103.5,18.956859588623047,0.18279972672462463,8.0,8.0,8.0,8.200000000000001,8.0,8.1,8.200000000000001,8.200000000000001,8.3,8.183333333333334,7.5,7.300000000000001,7.2,7.300000000000001,7.283333333333333,1.26,1.08,0.8300000000000001,0.44,0.9850000000000001,23.6,24.8,24.900000000000002,25.0,24.65,1.6,1.9000000000000001,1.9000000000000001,1.9000000000000001,1.85,158.31538661242442,0.44699999690055847,92.08402777777778,100.0,99.62638888888888,0.06599803268909454,0.022642675243706296,2.1745254345344294,14.924993064031348,14.545094265559058,0.0
29.5,-100.5,20.000652313232422,0.21038299798965454,7.2,7.300000000000001,7.300000000000001,7.4,7.283333333333333,7.4,7.4,7.5,7.5,7.45,6.6000000000000005,6.4,6.4,6.300000000000001,6.433333333333334,5.91,2.19,1.42,0.66,2.4250000000000003,24.3,20.1,19.900000000000002,19.3,20.700000000000003,1.8,1.9000000000000001,1.7000000000000002,1.9000000000000001,1.7833333333333334,307.414409986738,0.44999998807907104,96.21222222222222,99.00597222222223,99.08166666666666,0.16213256120681763,0.08950143340863062,2.1745254345344294,21.300265230700088,18.62597704971205,15.0
29.5,-99.5,19.47732925415039,0.22305075824260712,7.300000000000001,7.300000000000001,7.4,7.5,7.35,7.6000000000000005,7.6000000000000005,7.6000000000000005,7.6000000000000005,7.6,6.300000000000001,6.2,6.2,6.2,6.216666666666667,4.57,1.61,1.29,0.66,1.9433333333333334,28.1,23.8,24.400000000000002,25.3,24.81666666666667,1.7000000000000002,1.7000000000000002,1.5,1.7000000000000002,1.6,342.55241561050667,0.44999998807907104,95.75611111111111,97.29638888888888,97.79722222222222,0.11190547049045563,0.1301884623118618,2.1745254345344294,35.002659936395396,35.797954889467256,16.0
29.5,-98.5,20.211261749267578,0.2375953197479248,7.300000000000001,7.300000000000001,7.300000000000001,7.5,7.3,6.6000000000000005,6.5,6.6000000000000005,6.7,6.566666666666666,5.4,5.300000000000001,5.2,5.2,5.266666666666667,4.03,2.17,1.2,0.76,1.995,23.200000000000003,22.3,21.700000000000003,22.0,22.150000000000002,2.1,2.0,1.8,1.9000000000000001,1.9166666666666665,371.5263126035611,0.44999998807907104,88.50732728541522,90.40369853454291,91.20990928122819,0.12435051053762436,0.1843343630209323,2.1745254345344294,33.576563118039005,36.43355616918092,24.0
29.5,-97.5,20.26688575744629,0.2586056888103485,7.0,7.1000000000000005,7.2,7.300000000000001,7.133333333333333,6.800000000000001,6.800000000000001,6.800000000000001,6.9,6.800000000000001,5.5,5.4,5.4,5.4,5.416666666666667,2.41,1.35,0.85,0.6,1.2766666666666666,25.200000000000003,24.200000000000003,23.3,25.3,23.916666666666664,1.8,1.7000000000000002,1.7000000000000002,1.9000000000000001,1.7166666666666668,506.14102698347244,0.44999998807907104,88.18375,88.51270833333334,90.86791666666667,0.1386336237192154,0.1829572348720837,2.1745254345344294,10.398111421311071,15.974127708307652,37.0
29.5,-96.5,20.121641159057617,0.2683836817741394,6.6000000000000005,6.6000000000000005,6.7,6.9,6.65,6.1000000000000005,6.0,6.1000000000000005,6.2,6.066666666666666,4.5,4.3,4.3,4.3,4.333333333333334,2.9,1.31,0.92,0.53,1.3800000000000001,21.8,21.400000000000002,24.0,23.8,22.766666666666666,2.3000000000000003,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.55,563.1928234575948,0.44999998807907104,83.41152777777778,84.0526388888889,86.78243055555555,0.12522034347057343,0.30562703329041985,2.1745254345344294,9.23430843083597,18.12824396036717,59.0
29.5,-95.5,20.37989044189453,0.2676318883895874,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.7,6.6000000000000005,6.5,6.300000000000001,6.4,6.5,6.383333333333334,5.2,4.9,5.0,5.0,5.0,7.7700000000000005,2.31,1.8,0.9400000000000001,2.9650000000000003,25.0,23.5,24.6,25.400000000000002,24.3,2.3000000000000003,2.2,2.2,2.3000000000000003,2.216666666666667,444.41558448568026,0.44999998807907104,88.81380602392275,88.04078397463611,94.75565643464476,0.11619488894939423,0.6127751468208781,2.1745254345344294,44.194548835686376,44.204546404570934,44.0
29.5,-90.5,20.522735595703125,0.26350587606430054,5.300000000000001,5.300000000000001,5.300000000000001,5.4,5.300000000000001,6.300000000000001,6.2,6.2,6.300000000000001,6.216666666666667,5.0,4.800000000000001,4.9,4.9,4.883333333333334,7.61,2.65,1.45,1.34,2.876666666666667,30.400000000000002,32.2,30.900000000000002,30.8,31.25,3.8000000000000003,4.2,4.4,4.3,4.233333333333333,447.80344623132714,0.43700000643730164,61.8820724438331,64.88207244383311,67.88207244383311,0.00906054861843586,0.6252634042221157,0.8648680705534662,47.02620371661172,46.71887824497766,15.0
29.5,-82.5,20.628923416137695,0.18645447492599487,4.9,5.0,5.0,5.0,4.983333333333333,5.1000000000000005,5.0,5.1000000000000005,5.1000000000000005,5.066666666666666,4.6000000000000005,4.4,4.5,4.5,4.483333333333333,3.81,1.23,1.1,0.55,1.595,16.1,8.5,6.800000000000001,6.6000000000000005,8.916666666666668,1.3,1.0,0.8,0.7000000000000001,0.9500000000000001,832.3958724298086,0.4189999997615814,56.74310605515156,59.0297357621139,56.56699546403629,0.05921144410967827,0.39539602022527887,0.8401575542519385,0.0,0.0,29.0
29.5,-81.5,20.83100700378418,0.18162785470485687,5.5,5.6000000000000005,5.7,6.0,5.633333333333333,5.2,5.1000000000000005,5.1000000000000005,5.300000000000001,5.116666666666667,4.0,3.9000000000000004,4.1000000000000005,4.3,4.0166666666666675,7.5,4.3,2.79,1.55,4.078333333333333,19.3,13.4,12.4,13.100000000000001,13.883333333333333,2.4000000000000004,1.5,1.2000000000000002,1.2000000000000002,1.5,847.7565324580396,0.4189999997615814,46.52167287504233,47.39366745682357,45.25313240772096,0.015569815412163734,0.3834232958294193,0.8401575542519385,0.0,0.0,13.0
30.5,-104.5,16.45859718322754,0.17599228024482727,8.0,8.0,8.1,8.1,8.05,7.6000000000000005,7.6000000000000005,7.7,7.7,7.65,7.2,7.0,6.9,7.1000000000000005,6.983333333333333,1.0,0.93,0.6,0.42,0.7766666666666666,18.8,18.8,18.2,18.6,18.5,1.5,1.7000000000000002,1.7000000000000002,1.9000000000000001,1.6666666666666667,171.3395621717856,0.44699999690055847,89.72430555555556,100.0,100.0,0.10125859826803207,0.028382416458853546,2.1745254345344294,19.68897336586709,33.6258224437467,2.0
30.5,-103.5,16.51456642150879,0.18348033726215363,7.4,7.4,7.5,7.800000000000001,7.45,7.300000000000001,7.4,7.4,7.5,7.383333333333334,6.7,6.7,6.6000000000000005,6.7,6.65,2.17,2.08,1.55,0.8200000000000001,1.83,22.3,22.400000000000002,22.700000000000003,22.8,22.533333333333335,1.8,2.0,2.1,2.1,2.0166666666666666,183.5862343195376,0.44699999690055847,90.96944444444445,100.0,100.0,0.11358758807182312,0.046922470280843245,2.1745254345344294,16.723473080229706,30.57347346169943,4.0
30.5,-102.5,17.59988784790039,0.18694472312927246,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,7.800000000000001,8.0,7.9,8.0,8.0,7.966666666666667,7.1000000000000005,7.0,6.9,7.0,6.966666666666667,1.26,1.01,0.75,0.62,0.9216666666666666,20.6,20.1,20.1,18.8,20.183333333333334,1.6,1.8,1.9000000000000001,1.9000000000000001,1.8166666666666669,181.455653686411,0.44699999690055847,88.37388888888889,100.0,100.0,0.1254572719335556,0.05359849276819918,2.1745254345344294,22.299999237060543,22.299999237060543,6.0
30.5,-101.5,18.392366409301758,0.19359970092773438,7.800000000000001,7.800000000000001,7.9,7.9,7.8500000000000005,7.9,7.800000000000001,7.9,7.9,7.866666666666667,6.800000000000001,6.7,6.7,6.7,6.716666666666667,2.0,1.33,0.87,0.59,1.2116666666666667,20.900000000000002,20.8,20.400000000000002,19.700000000000003,20.616666666666667,1.9000000000000001,2.1,2.1,2.0,2.0666666666666664,240.73130232624294,0.44699999690055847,88.265,99.93375,99.966875,0.1339019387960434,0.07927840687585538,2.1745254345344294,22.299999237060543,22.299999237060543,12.0
30.5,-100.5,18.009492874145508,0.20558138191699982,7.6000000000000005,7.6000000000000005,7.7,7.800000000000001,7.65,7.800000000000001,7.800000000000001,7.800000000000001,7.9,7.800000000000001,6.7,6.6000000000000005,6.6000000000000005,6.6000000000000005,6.616666666666667,2.83,2.18,1.37,1.06,1.8833333333333333,28.400000000000002,26.6,25.700000000000003,23.8,26.450000000000003,2.3000000000000003,2.4000000000000004,2.3000000000000003,2.3000000000000003,2.3333333333333335,293.9839718956078,0.44999998807907104,95.8938888888889,98.02652777777777,99.01326388888889,0.10070265829563141,0.1180032334230318,2.1745254345344294,51.0,51.0,13.0
30.5,-99.5,18.209604263305664,0.2170948088169098,7.5,7.5,7.6000000000000005,7.7,7.550000000000001,7.6000000000000005,7.5,7.7,7.7,7.616666666666667,6.7,6.6000000000000005,6.5,6.5,6.566666666666666,3.5,2.05,1.56,0.9500000000000001,2.046666666666667,31.200000000000003,30.400000000000002,29.8,26.900000000000002,30.233333333333334,1.8,1.9000000000000001,1.8,1.9000000000000001,1.8333333333333335,334.276408233004,0.44999998807907104,94.10416666666667,96.10416666666667,97.10416666666667,0.08112674951553345,0.12701239484875426,2.1745254345344294,43.823035406673256,43.823035406673256,16.0
30.5,-98.5,18.868011474609375,0.23023903369903564,6.5,6.5,6.7,6.7,6.6,7.0,6.800000000000001,6.9,6.9,6.883333333333334,5.9,5.9,5.9,5.9,5.9,3.0,1.6,0.97,0.66,1.518333333333333,14.3,12.600000000000001,13.0,15.100000000000001,13.083333333333334,1.9000000000000001,1.9000000000000001,1.9000000000000001,2.0,1.9,361.52457707993085,0.44999998807907104,89.79286013692888,91.75890736342043,92.82681291043734,0.10437554121017456,0.14401356010236063,2.1745254345344294,18.048385101538152,21.329615733507616,19.0
30.5,-97.5,19.644222259521484,0.2523808479309082,7.2,7.2,7.300000000000001,7.4,7.25,7.2,7.2,7.300000000000001,7.300000000000001,7.25,6.300000000000001,6.1000000000000005,6.1000000000000005,6.2,6.133333333333333,2.83,2.0300000000000002,1.05,0.71,1.6733333333333333,22.5,23.5,23.6,22.6,23.383333333333333,1.8,2.0,1.9000000000000001,2.0,1.9166666666666665,400.24081280007107,0.44999998807907104,86.308125,88.12986111111111,89.15208333333334,0.12002475559711456,0.20350367714099324,2.1745254345344294,37.27861150942735,35.820015645030956,24.0
30.5,-96.5,19.836442947387695,0.2533852756023407,6.800000000000001,6.800000000000001,6.800000000000001,6.9,6.800000000000001,7.1000000000000005,7.1000000000000005,7.1000000000000005,7.300000000000001,7.1,5.7,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.616666666666667,2.63,1.08,0.8300000000000001,0.6900000000000001,1.2133333333333334,27.900000000000002,27.8,28.700000000000003,29.6,28.266666666666666,2.2,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.283333333333333,520.16282577157,0.44699999690055847,78.76555555555555,80.62201388888889,80.81340277777778,0.1106838807463646,0.22836182981077893,2.1745254345344294,10.9246371284502,17.10173970470844,44.0
30.5,-95.5,19.424423217773438,0.2572578489780426,6.4,6.4,6.5,6.5,6.45,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,4.5,4.4,4.3,4.3,4.366666666666667,3.88,1.12,0.77,0.47000000000000003,1.405,21.200000000000003,15.600000000000001,17.0,20.3,17.233333333333334,1.7000000000000002,1.3,1.3,1.3,1.3666666666666667,496.9234517125464,0.44699999690055847,61.46173611111111,61.320347222222225,59.724513888888886,0.11343123018741608,0.3716908902050149,2.1745254345344294,4.025376429606508,4.025376429606508,18.0
30.5,-94.5,19.186641693115234,0.2567678987979889,5.2,5.300000000000001,5.2,5.2,5.233333333333333,4.800000000000001,4.800000000000001,4.9,4.9,4.8500000000000005,4.3,4.1000000000000005,4.1000000000000005,4.0,4.133333333333334,3.62,1.77,0.64,0.44,1.5133333333333334,11.3,10.100000000000001,10.200000000000001,13.0,10.350000000000001,2.0,1.1,0.8,0.8,1.1,733.0763880849377,0.44999998807907104,56.29895833333333,54.985416666666666,53.81506944444445,0.05552825704216957,0.48737052469395925,2.1745254345344294,4.424363403745081,5.813982710053972,9.0
30.5,-93.5,19.2115421295166,0.2532057464122772,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1,5.0,5.0,5.0,5.0,5.0,4.2,4.0,4.0,3.9000000000000004,4.033333333333333,3.62,1.37,0.52,0.31,1.32,11.3,8.3,8.200000000000001,8.5,8.75,2.4000000000000004,1.5,1.3,1.4000000000000001,1.55,856.298953012827,0.44999998807907104,52.85418276322259,52.06181077474187,50.5008779939594,0.054442379623651505,0.6235347146984787,0.8648680705534662,0.0,0.0,17.0
30.5,-92.5,19.532712936401367,0.26169905066490173,5.4,5.4,5.4,5.4,5.4,5.300000000000001,5.300000000000001,5.300000000000001,5.5,5.300000000000001,4.3,4.2,4.1000000000000005,4.1000000000000005,4.166666666666667,4.33,1.67,0.5700000000000001,0.32,1.5633333333333335,18.1,11.600000000000001,12.4,12.4,13.083333333333332,2.2,1.8,1.5,1.6,1.7166666666666666,733.8454771174044,0.44699999690055847,66.25501168803571,66.23794007225331,70.16334915350286,0.09029596298933029,0.776898505513985,0.8648680705534662,3.801040332742352,5.5940313487094215,51.0
30.5,-91.5,19.36850929260254,0.27904030680656433,6.2,6.2,6.2,6.300000000000001,6.199999999999999,6.4,6.300000000000001,6.300000000000001,6.4,6.316666666666667,5.0,4.800000000000001,4.800000000000001,4.800000000000001,4.833333333333334,4.41,1.67,1.03,0.44,1.806666666666667,18.8,12.3,12.600000000000001,15.5,13.533333333333333,2.7,2.5,2.5,2.4000000000000004,2.533333333333333,698.0351126390564,0.44999998807907104,73.451875,75.05215277777778,77.59875,0.13166256248950958,0.5917909820978526,0.8648680705534662,42.720402173692236,37.86540626134708,35.0
30.5,-90.5,19.344472885131836,0.2770378887653351,5.4,5.4,5.4,5.300000000000001,5.4,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1,4.3,4.1000000000000005,4.0,3.9000000000000004,4.083333333333334,5.8100000000000005,1.4000000000000001,0.6,0.32,1.735,16.1,11.4,12.100000000000001,13.200000000000001,12.533333333333333,2.1,1.3,1.1,1.2000000000000002,1.3333333333333335,801.0837092408601,0.44699999690055847,66.5626572327044,66.75794025157232,66.96996855345913,0.04750208184123039,0.5956910347869526,0.8648680705534662,0.0,4.478773465287403,11.0
30.5,-89.5,19.27305793762207,0.259146511554718,5.0,5.0,5.1000000000000005,5.0,5.050000000000001,5.0,5.0,5.1000000000000005,5.1000000000000005,5.050000000000001,4.2,4.1000000000000005,4.1000000000000005,4.0,4.116666666666667,5.8500000000000005,1.6400000000000001,0.65,0.39,1.846666666666667,21.6,15.600000000000001,17.400000000000002,18.400000000000002,17.5,1.7000000000000002,1.0,0.9,0.9,1.0666666666666667,815.1119058949131,0.44999998807907104,44.171479500891266,44.34732620320855,40.11007130124777,0.03631250560283661,0.6357497394707975,0.8648680705534662,0.0,0.0,6.0
30.5,-88.5,19.445308685302734,0.24692434072494507,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1,4.9,4.800000000000001,4.800000000000001,4.9,4.816666666666667,4.0,3.9000000000000004,4.0,4.0,3.966666666666667,4.48,1.61,0.78,0.26,1.6733333333333333,17.5,13.9,14.4,15.100000000000001,14.75,1.9000000000000001,1.1,0.8,0.8,1.0833333333333335,589.1589345797292,0.44999998807907104,43.900274788184106,43.431531944126405,39.14758415388138,0.022178685292601585,0.5888649305288858,0.8648680705534662,0.0,0.0,8.0
30.5,-87.5,19.48880386352539,0.2456320822238922,5.1000000000000005,5.2,5.2,5.2,5.183333333333334,4.800000000000001,4.800000000000001,4.7,4.9,4.75,4.1000000000000005,4.0,4.0,4.1000000000000005,4.016666666666667,6.71,3.66,1.73,1.98,3.203333333333333,34.7,37.5,34.7,32.1,35.63333333333333,2.1,1.2000000000000002,1.0,1.0,1.25,595.9295316732631,0.44999998807907104,46.49576319059993,45.14122698000226,37.9437351711671,0.029899723827838898,0.553024669642444,0.8401575542519385,0.0,0.0,17.0
30.5,-86.5,19.390975952148438,0.23366224765777588,5.1000000000000005,5.2,5.1000000000000005,5.1000000000000005,5.133333333333334,5.1000000000000005,5.0,5.1000000000000005,5.1000000000000005,5.066666666666666,4.3,4.1000000000000005,4.2,4.2,4.183333333333334,3.47,1.19,0.8200000000000001,0.24,1.3850000000000002,17.3,6.2,4.6000000000000005,4.3,7.25,1.7000000000000002,1.1,0.8,0.7000000000000001,1.0499999999999998,594.3677734561303,0.44999998807907104,48.35922105019126,47.80213283876203,41.043352266141184,0.024998940527439117,0.46751218261562,0.8401575542519385,0.0,0.0,10.0
30.5,-85.5,19.20881462097168,0.21642924845218658,4.800000000000001,4.9,4.9,4.9,4.883333333333334,4.800000000000001,4.800000000000001,4.9,4.800000000000001,4.8500000000000005,4.1000000000000005,4.0,4.0,4.0,4.016666666666667,4.97,1.78,0.88,0.67,1.8616666666666668,18.0,7.300000000000001,5.800000000000001,5.800000000000001,8.333333333333334,2.1,1.7000000000000002,1.1,1.1,1.4666666666666668,933.1371439172835,0.4189999997615814,46.925290875688916,45.937844458052666,40.67360685854256,0.01572544313967228,0.47416251762879014,0.8401575542519385,0.0,0.0,20.0
30.5,-84.5,19.367733001708984,0.22726520895957947,5.300000000000001,5.300000000000001,5.300000000000001,5.2,5.300000000000001,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.2,5.1,4.4,4.3,4.4,4.4,4.366666666666667,0.0,0.0,0.0,0.0,1.8733333333333335,14.8,7.4,6.1000000000000005,5.7,7.983333333333334,2.0,1.4000000000000001,1.2000000000000002,1.2000000000000002,1.4000000000000001,1001.9805803588697,0.4189999997615814,49.11113522899935,48.36205773822444,42.847550828449464,0.03315084055066109,0.4037075715369971,0.8401575542519385,0.0,0.0,15.0
30.5,-83.5,19.602243423461914,0.22549426555633545,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.300000000000001,5.1000000000000005,5.0,5.0,5.2,5.016666666666667,4.4,4.2,4.3,4.3,4.283333333333333,4.03,1.81,1.17,0.6900000000000001,1.86,13.5,5.9,4.9,4.7,6.666666666666667,2.8000000000000003,2.0,1.6,1.5,1.9333333333333333,978.1458727539514,0.4189999997615814,50.49695995527291,49.11880634565658,44.90264868264728,0.014943616464734077,0.36019976648427987,0.8401575542519385,0.0,0.0,22.0
30.5,-82.5,19.722702026367188,0.2176656723022461,5.0,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.083333333333334,4.6000000000000005,4.6000000000000005,4.7,4.9,4.65,3.8000000000000003,3.6,3.9000000000000004,4.0,3.783333333333333,5.8,1.6400000000000001,1.3800000000000001,0.54,2.2033333333333336,12.9,6.800000000000001,7.0,6.4,7.916666666666666,1.9000000000000001,1.1,0.7000000000000001,0.7000000000000001,1.0333333333333334,1043.7664514569503,0.4189999997615814,49.32451388888889,50.335,47.005763888888886,0.016158010810613632,0.3005187850762629,0.8401575542519385,0.0,0.0,11.0
30.5,-81.5,20.42880630493164,0.2049063742160797,5.2,5.300000000000001,5.300000000000001,5.300000000000001,5.283333333333333,4.6000000000000005,4.6000000000000005,4.7,4.9,4.65,3.9000000000000004,3.8000000000000003,4.0,4.3,3.9166666666666665,5.8,1.54,1.45,0.65,2.205,20.6,10.700000000000001,9.8,10.8,11.9,2.9000000000000004,1.7000000000000002,1.5,1.3,1.8,530.1617284869219,0.4189999997615814,44.98610433934666,45.26962457337884,42.111896635787424,0.015527159906923771,0.28093992533278855,0.8401575542519385,0.0,0.0,6.0
31.5,-111.5,18.071495056152344,0.15957039594650269,8.0,8.1,8.1,8.1,8.083333333333332,7.7,7.800000000000001,7.800000000000001,7.800000000000001,7.783333333333333,7.1000000000000005,7.0,7.0,7.1000000000000005,7.016666666666667,0.36,0.32,0.31,0.19,0.32166666666666666,15.200000000000001,15.9,16.400000000000002,16.1,16.033333333333335,1.0,1.2000000000000002,1.3,1.5,1.2166666666666668,73.83924112598478,0.41200000047683716,93.20875,99.46701388888889,99.19027777777778,0.14481410384178162,0.023665447277100123,1.7297361411069323,3.174106507557314,3.174106507557314,8.0
31.5,-110.5,15.502493858337402,0.16626545786857605,7.9,7.9,8.0,8.1,7.95,7.1000000000000005,7.1000000000000005,7.2,7.300000000000001,7.15,6.4,6.4,6.4,6.5,6.4,0.67,0.53,0.49,0.35000000000000003,0.5333333333333333,13.600000000000001,14.100000000000001,14.9,15.0,14.416666666666668,1.4000000000000001,1.7000000000000002,1.8,2.0,1.7000000000000002,93.48171637294493,0.43700000643730164,92.40326388888889,97.16465277777777,97.00944444444444,0.19977541267871857,0.03699560441863488,1.7297361411069323,22.515242039593243,22.37753939589418,8.0
31.5,-109.5,16.379823684692383,0.1649770587682724,7.800000000000001,7.800000000000001,7.9,8.0,7.8500000000000005,7.300000000000001,7.300000000000001,7.5,7.6000000000000005,7.3999999999999995,7.1000000000000005,6.9,6.9,7.0,6.933333333333334,0.64,0.59,0.44,0.35000000000000003,0.5233333333333333,13.9,15.4,15.9,15.9,15.399999999999999,1.3,1.5,1.5,1.7000000000000002,1.4666666666666668,131.497352434995,0.43700000643730164,94.03847222222223,99.09861111111111,97.89548611111111,0.12277331948280334,0.03898790402781194,1.7297361411069323,49.45619889296596,50.396199427023575,7.0
31.5,-108.5,15.618186950683594,0.16239669919013977,7.800000000000001,8.0,8.1,8.200000000000001,8.016666666666666,7.9,8.0,8.1,8.1,8.033333333333333,7.300000000000001,7.2,7.2,7.300000000000001,7.216666666666667,0.6,0.49,0.47000000000000003,0.4,0.4983333333333333,17.6,18.8,19.900000000000002,20.1,19.15,1.3,1.6,1.6,1.7000000000000002,1.55,133.96796689543274,0.43700000643730164,93.81125,97.5045138888889,96.84819444444445,0.11193539202213287,0.01825081309051031,1.7297361411069323,7.6742472075214705,7.6742472075214705,7.0
31.5,-105.5,15.785682678222656,0.15953324735164642,8.3,8.3,8.3,8.3,8.3,7.9,8.0,8.0,8.0,7.983333333333333,7.2,7.1000000000000005,7.0,7.1000000000000005,7.066666666666666,0.5700000000000001,0.52,0.47000000000000003,0.35000000000000003,0.5033333333333333,12.9,13.0,12.8,12.200000000000001,12.883333333333333,1.1,1.3,1.3,1.4000000000000001,1.2666666666666666,137.05870131578328,0.43700000643730164,89.84680555555556,100.0,100.0,0.00936427153646946,0.04405636353093416,2.1745254345344294,16.348465798239786,16.348465798239786,1.0
31.5,-104.5,16.086687088012695,0.17231211066246033,7.300000000000001,7.300000000000001,7.300000000000001,7.300000000000001,7.3,7.9,8.0,8.1,8.1,8.033333333333333,7.1000000000000005,7.0,7.0,7.1000000000000005,7.016666666666667,3.12,2.96,2.06,1.34,2.536666666666667,25.3,25.3,25.400000000000002,25.700000000000003,25.35,1.3,1.5,1.6,1.6,1.5166666666666666,147.68888015312749,0.43700000643730164,91.29083333333334,99.99541666666667,100.0,0.048530589789152145,0.03501058297193705,2.1745254345344294,15.798311314462019,15.798311314462019,1.0
31.5,-103.5,18.2453670501709,0.17496973276138306,7.800000000000001,7.800000000000001,7.800000000000001,7.9,7.800000000000001,8.0,8.0,8.0,8.0,8.0,7.300000000000001,7.300000000000001,7.2,7.4,7.25,1.1,0.89,0.64,0.35000000000000003,0.8,13.5,12.4,11.600000000000001,11.100000000000001,12.183333333333334,1.4000000000000001,1.7000000000000002,1.6,1.7000000000000002,1.6,144.97352372243637,0.43700000643730164,92.81520833333333,100.0,99.650625,0.11624499410390854,0.040786649602073725,2.1745254345344294,9.823768684578775,9.778769085121988,12.0
31.5,-102.5,18.3416805267334,0.1752893030643463,7.7,7.7,7.7,7.9,7.699999999999999,7.800000000000001,7.7,7.800000000000001,7.800000000000001,7.766666666666667,7.2,7.1000000000000005,7.1000000000000005,7.1000000000000005,7.116666666666667,1.36,0.9500000000000001,0.77,0.53,0.9283333333333335,16.3,15.8,15.9,15.9,15.933333333333334,0.9,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.1500000000000001,162.4554049597082,0.43700000643730164,95.64611111111111,100.0,98.59291666666667,0.10565117001533508,0.04363525231107184,2.1745254345344294,8.5251336411308,9.632312337203864,15.0
