lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-30cm [-],SOC_0-30cm [wt%],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],cropland [%],OC_input_gC_per_m2_per_yr,log_tau_OC_yr,log_KH_per_Na,log_Ca_M
43.5,-73.5,7.380109310150150,0.2571569383144380,5.2,5.1000000000000000,720.8806762266700,0.4189999997615810,51.93730164327530,0.0084803793579339,0.6502665690744480,0.6671839401412450,2.674045248890020,13.0,,,,
43.5,-72.5,6.382969379425050,0.241636723279953,4.15,15.031666666666700,783.9981956146920,0.4189999997615810,36.35472222222220,0.0056682378053665,0.7032833089622990,0.6671839401412450,1.399999976158140,4.0,,,,
43.5,-71.5,6.887483596801760,0.2287319898605350,4.333333333333330,8.145000000000000,795.4476731682130,0.4189999997615810,36.013156958964500,0.0053309984505176,0.7288873840334070,0.6671839401412450,0.0,3.0,,,,
43.5,-70.5,7.703807353973390,0.2151496410369870,4.95,5.033333333333330,520.7960279011330,0.4189999997615810,32.818762387139400,0.0059543908573687,0.5743642595888990,0.6671839401412450,0.0,6.0,,,,
44.5,-123.5,10.194973945617700,0.2677544951438900,5.1,7.6,839.4014723765970,0.4370000064373020,52.85381944444450,0.0201112646609544,1.0350241595807800,0.9389996194580490,0.0,21.0,881.2956902,1.2098270968501000,5.77978543,-3.1441406533654400
44.5,-122.5,9.32058811187744,0.2703596353530880,5.75,2.5966666666666700,758.5415605455890,0.4469999969005580,40.80895833333330,0.0175317749381065,1.3396279724905200,0.9389996194580490,0.0,11.0,1136.848591,1.2349039829011900,6.088549224,-3.3732370703489400
44.5,-121.5,7.747379302978520,0.2609195113182070,5.333333333333330,10.993333333333300,444.5884442481540,0.4189999997615810,71.82166666666670,0.0479667969048023,0.5257431815836970,0.9389996194580490,15.106393416154000,5.0,,,,
44.5,-120.5,6.099010467529300,0.2573317885398870,6.683333333333330,2.0616666666666700,322.85734262022000,0.4370000064373020,94.55902777777780,0.0747542232275009,0.075576956578711,0.9389996194580490,27.00234943734860,3.0,,,,
44.5,-119.5,7.430654048919680,0.2586230039596560,6.266666666666670,4.196666666666670,350.1858377162090,0.4370000064373020,90.64111111111110,0.0491886958479881,0.0805491159469926,0.9389996194580490,29.41548221384990,2.0,,,,
44.5,-118.5,4.893197536468510,0.2621141970157620,6.833333333333330,3.5166666666666700,436.6979023322270,0.4370000064373020,85.66527777777780,0.0221405215561389,0.1708164052194890,0.9389996194580490,20.08231987232390,2.0,,,,
44.5,-117.5,7.367448329925540,0.2586280703544620,6.266666666666670,3.825,235.02690235790300,0.4370000064373020,96.71465277777780,0.0355817154049873,0.1042634003622730,0.9389996194580490,27.87348104811860,12.0,,,,
44.5,-116.5,8.465339660644530,0.2601215243339540,6.383333333333330,3.225,313.89676713067900,0.4370000064373020,84.89048611111110,0.0205800086259841,0.2015161278650210,1.7297361411069300,20.003102778270200,12.0,,,,
44.5,-115.5,1.7643370628356900,0.2499726712703700,6.133333333333330,3.486666666666670,381.4502326018280,0.4189999997615810,43.67104166666670,0.0079202614724636,0.4574695500656360,1.7297361411069300,1.2504518148747300,2.0,,,,
44.5,-114.5,1.1373848915100100,0.250609278678894,6.133333333333330,3.815,271.1375555711230,0.4370000064373020,66.85895833333330,1.12943075691874E-06,0.2267149290169070,1.7297361411069300,13.296532107630700,2.0,,,,
44.5,-113.5,1.309319019317630,0.2460287809371950,7.433333333333330,2.0516666666666700,203.9372584272890,0.4370000064373020,91.51618055555560,1.80929185208175E-14,0.159771715524672,1.7297361411069300,15.388664540158600,7.0,,,,
44.5,-112.5,2.313374280929570,0.2399971038103100,7.616666666666670,1.8866666666666700,215.08807390287700,0.4370000064373020,92.30597222222220,0.0011728941462934,0.133783880351491,1.7297361411069300,13.188015447868600,16.0,,,,
44.5,-111.5,2.078251838684080,0.2430911213159560,6.983333333333330,1.985,332.69459751451700,0.4370000064373020,74.67613318410740,0.0029747257940471,0.3344467341370890,1.7297361411069300,10.78299431410730,12.0,,,,
44.5,-110.5,0.5552056431770330,0.2451120913028720,5.75,2.4716666666666700,300.4291578679010,0.4370000064373020,66.04953447774220,1.95165281505205E-12,0.43875810831537,1.7297361411069300,5.25,4.0,,,,
44.5,-109.5,2.691612243652340,0.2440030574798580,5.483333333333330,2.9733333333333300,232.6961907691120,0.4370000064373020,76.029375,0.0015927815111353,0.2762235163194200,1.7297361411069300,15.500000000000000,4.0,,,,
44.5,-108.5,7.072371006011960,0.2364658713340760,7.966666666666670,1.405,139.9320092584530,0.4469999969005580,93.73430555555560,0.0038907877169549,0.0155023327450145,1.7297361411069300,3.75135544462418,8.0,,,,
44.5,-107.5,1.6983963251113900,0.230864942073822,7.633333333333330,1.2483333333333300,280.82881124397700,0.4370000064373020,77.91222222222220,0.0110563486814498,0.1670091005276890,1.7297361411069300,13.298517761143100,9.0,,,,
44.5,-106.5,7.046289443969730,0.2316126823425290,6.733333333333330,2.9433333333333300,251.3483201882760,0.4120000004768370,89.76451388888890,0.0331679061055183,0.0355709472584286,1.7297361411069300,9.96182146940491,12.0,,,,
44.5,-105.5,7.249025344848630,0.2293465435504910,7.166666666666670,1.5783333333333300,234.5536774128680,0.4120000004768370,92.47055555555560,0.0634055212140083,0.0317248302044619,1.7297361411069300,16.779598998151300,11.0,,,,
44.5,-104.5,6.34313440322876,0.2273710221052170,6.883333333333330,1.685,307.5722775231400,0.4120000004768370,91.00152777777780,0.0487886033952236,0.0763480689507728,1.7297361411069300,0.0,13.0,,,,
44.5,-103.5,8.081425666809080,0.2269051820039750,6.65,1.3333333333333300,343.55344104970400,0.4469999969005580,94.86916666666670,0.0356073714792728,0.0938751506751515,1.1613942661718000,18.57849685646450,14.0,1669.083468,0.5198212998160100,5.412932989,-2.4040805246614400
44.5,-102.5,8.068395614624020,0.2281299531459810,6.75,1.7366666666666700,282.493607156533,0.4469999969005580,98.71708333333330,0.0543511845171451,0.050178324812221,1.1613942661718000,15.474404266993200,12.0,1108.887589,0.4937404936945820,5.313976188,-2.1030108557446100
44.5,-101.5,8.233357429504400,0.2266535013914110,7.483333333333330,1.4633333333333300,287.7847506103920,0.4469999969005580,98.54548611111110,0.0499503016471862,0.0605431273023348,1.1613942661718000,37.71097861879020,11.0,1223.975691,0.4718464339878800,5.518473244,-2.007789284120660
44.5,-100.5,8.439347267150880,0.2299276292324070,7.333333333333330,1.5066666666666700,281.1650630123850,0.4469999969005580,93.08215277777780,0.0658476576209068,0.0589919930540596,1.1613942661718000,20.415000915527300,21.0,2872.581849,0.13473057778948400,5.932778449,-1.968907618765700
44.5,-99.5,7.127488613128660,0.2331992387771610,7.066666666666670,1.7400000000000000,362.1192546907800,0.4370000064373020,90.20326388888890,0.0443650856614112,0.0756038346319374,1.1613942661718000,0.0,39.0,1514.757498,0.5011716003548270,5.975970036,-2.234241828174710
44.5,-98.5,7.349796295166020,0.236046016216278,6.866666666666670,2.12,412.2600774485180,0.4370000064373020,90.09118055555560,0.0298138782382011,0.0953194030057616,1.1613942661718000,0.0,78.0,1088.537535,0.6674658239735100,5.707877703,-2.433936030940290
44.5,-97.5,6.600245952606200,0.247442677617073,6.933333333333330,2.3316666666666700,385.4972105133810,0.4370000064373020,90.95173611111110,0.0349711701273918,0.1310050092989480,1.1613942661718000,0.0,77.0,1124.670643,0.7380582291630520,5.523549994,-2.458243067250760
44.5,-96.5,6.116241931915280,0.2598887979984280,7.033333333333330,2.7666666666666700,401.9320981106820,0.4370000064373020,92.41881944444440,0.0400550663471221,0.1796426801185400,1.1613942661718000,8.152945451375610,79.0,587.2772669,1.0840522241807700,5.592200304,-2.4707654201411900
44.5,-95.5,7.004187107086180,0.2676796317100530,7.183333333333330,2.8033333333333300,365.02394142161000,0.4370000064373020,91.72729166666670,0.0340336561203002,0.1906997073516770,1.1366837498702700,24.95052391445090,75.0,448.3773049,1.2642633034873800,6.08391332,-2.2328290989031100
44.5,-94.5,6.99778938293457,0.2708541452884670,7.050000000000000,3.306666666666670,380.8071258847610,0.4370000064373020,89.80444444444440,0.0129434382542967,0.220162848531944,1.1366837498702700,26.399999618530300,71.0,478.3841867,1.251177709627890,6.684042983,-1.9039581537892000
44.5,-93.5,6.647640228271480,0.2721252143383030,6.333333333333330,2.96,399.423862337536,0.4469999969005580,83.93743055555560,0.0233323723077774,0.3170168222793500,1.1366837498702700,21.356759526643700,66.0,1152.556626,0.7586351659320380,5.787137499,-2.462150036246130
44.5,-92.5,6.896743297576900,0.2716136872768400,6.016666666666670,2.713333333333330,478.6743945178550,0.4469999969005580,81.16416666666670,0.0187171790748834,0.3171009467857180,1.1366837498702700,15.785319732426100,74.0,778.5652941,0.855669505527515,5.779640045,-2.7009521724389000
44.5,-91.5,6.734775066375730,0.2704493105411530,5.95,1.8033333333333300,498.1906624099380,0.4469999969005580,79.518125,0.0369088277220726,0.3041851372174450,1.1366837498702700,16.670000076293900,68.0,835.8088281,0.8085273296155170,5.631228699,-2.8246543476550700
44.5,-90.5,5.840364456176760,0.264920562505722,5.25,2.615,494.91532004191600,0.4189999997615810,84.3680405922013,0.0367320924997329,0.310334541400984,1.1366837498702700,5.701843512007410,55.0,592.0516166,1.0063277438635300,4.510215883,-3.394059449744680
44.5,-89.5,6.400632381439210,0.2536018490791320,5.333333333333330,2.1966666666666700,501.65977484007600,0.4189999997615810,85.52779717837690,0.0277620609849691,0.3287578531473120,1.1366837498702700,5.508062983996170,61.0,1005.76926,0.765466725638432,5.124747752,-3.0482662066656100
44.5,-88.5,6.623890399932860,0.2438227087259290,5.583333333333330,1.8266666666666700,483.132324501667,0.449999988079071,70.97946298984030,0.014760011807084,0.2771773576789180,1.1366837498702700,68.32495319726620,63.0,2336.652039,0.4346048423315760,5.490010761,-3.0533650561441800
44.5,-85.5,6.620871067047120,0.2015380859375,5.550000000000000,5.16,663.6825654719840,0.4189999997615810,44.70655312847090,0.0102944308891892,0.3622284009286350,1.1366837498702700,0.0,34.0,2703.58178,0.4974767122016180,5.525145302,-3.387104702785750
44.5,-84.5,6.187376022338870,0.2151751667261120,5.233333333333330,3.3483333333333300,561.8935519180100,0.4189999997615810,47.058765847166800,0.0082908058539032,0.3048581183334720,1.1366837498702700,0.0,24.0,,,,
44.5,-83.5,6.766403675079350,0.220363900065422,5.4,3.0533333333333300,280.4163103604840,0.4189999997615810,46.97810643996740,0.0171817913651466,0.2048512924906660,1.1366837498702700,0.0,17.0,6525.252246,0.07738208340470750,6.06457036,-2.7951291571208700
44.5,-75.5,6.582249164581300,0.2739613652229310,6.116666666666670,3.14,627.7109594768540,0.4370000064373020,58.66555973728880,0.0111564621329307,0.3927338057063430,0.6671839401412450,7.54886137888368,28.0,981.9823323,1.0295211058623300,6.273468675,-2.8900478624260800
44.5,-74.5,4.590102672576900,0.2703032493591310,5.633333333333330,4.621666666666670,676.5397768372220,0.4189999997615810,38.41680695847360,0.0056694238446652,0.6309694848020700,0.6671839401412450,0.0,7.0,,,,
44.5,-73.5,6.748999118804930,0.2648950219154360,4.65,5.950000000000000,603.5818277199700,0.4189999997615810,48.290482274033900,0.0118693364784121,0.5609955661029250,0.6671839401412450,2.7509939927244000,15.0,1562.151457,0.9630564732809550,6.126283947,-3.1561346590876500
44.5,-72.5,5.169504642486570,0.2590899765491490,5.033333333333330,8.865,718.986540026491,0.4189999997615810,37.038142966520500,0.0060308412648737,0.7511872464013340,0.6671839401412450,3.7736354952450900,10.0,,,,
44.5,-71.5,4.786599636077880,0.2464987933635710,5.083333333333330,6.62,726.1926438324860,0.4189999997615810,36.79756944444440,0.0055428422056138,0.8345844344022380,0.6671839401412450,0.0,3.0,,,,
44.5,-70.5,5.64706563949585,0.2378622591495510,4.3,14.48,727.4833936698880,0.4189999997615810,36.008344435874100,0.0090296091511845,0.7917928331928080,0.6671839401412450,5.424665609326220,5.0,,,,
44.5,-69.5,6.704622745513920,0.2330038845539090,4.783333333333330,6.123333333333330,720.8352723852960,0.4189999997615810,32.07236795336600,0.0079562710598111,0.7042886377955260,0.6671839401412450,0.0,9.0,,,,
44.5,-68.5,6.8319525718689000,0.2318729758262630,4.833333333333330,7.565,450.3244907783960,0.4189999997615810,33.21990592260000,0.0042583947069942,0.6948213149666390,0.6671839401412450,6.001445633423480,3.0,,,,
45.5,-123.5,8.542682647705080,0.2740575969219210,5.300000000000000,6.036666666666670,871.6473405403070,0.4370000064373020,47.913803019410500,0.0166601706296205,1.5833829289525600,0.9389996194580490,0.0,13.0,820.6529186,1.2572507684412600,5.228364766,-3.5775914512601800
45.5,-122.5,11.675994873046900,0.2776477336883550,5.483333333333330,4.766666666666670,675.082411949344,0.4469999969005580,58.732013888888900,0.0228540729731321,1.0823538248738200,0.9389996194580490,3.026106283341180,20.0,1387.529376,1.0052906612777200,5.971914207,-2.9510377109133200
45.5,-121.5,7.39871072769165,0.2592014074325560,5.183333333333330,6.125,563.7142608045220,0.4189999997615810,63.71055555555560,0.0364518463611602,0.756601131698064,0.9389996194580490,9.996343180367360,6.0,,,,
45.5,-120.5,10.464478492736800,0.2522259354591370,6.6000000000000000,1.4183333333333300,228.24874311178000,0.4370000064373020,89.94840277777780,0.0580867603421211,0.0530063542426878,0.9389996194580490,12.60404741755220,14.0,1013.571275,0.5135486967715950,6.120130312,-2.396850023392610
45.5,-119.5,10.340378761291500,0.2536453008651730,7.1,0.96,280.4128607282870,0.4370000064373020,89.85347222222220,0.0757043808698654,0.083561579992495,0.9389996194580490,12.185785865797200,20.0,1349.74297,0.5023657826198100,6.052337759,-2.255098032015100
45.5,-118.5,7.383384704589840,0.2667813003063200,7.6,0.995,390.283870851598,0.4370000064373020,86.16902777777780,0.0188057385385036,0.2154458190446810,0.9389996194580490,17.253170169411200,20.0,961.40487,0.8719638815805480,6.011992312,-2.486014979019150
45.5,-117.5,5.548593044281010,0.2707696557044980,6.65,1.6800000000000000,406.9107147403010,0.4370000064373020,85.04534722222220,0.0120261842384934,0.3007761118704820,0.9389996194580490,12.670000076293900,7.0,,,,
45.5,-116.5,6.591371536254880,0.2691847085952760,6.783333333333330,2.685,399.22205370589600,0.4370000064373020,81.05944444444440,0.0453167334198951,0.2543646778781310,1.7297361411069300,17.98813532471000,6.0,,,,
45.5,-115.5,3.538474798202510,0.2547730207443240,5.983333333333330,3.983333333333330,455.5189093433140,0.4189999997615810,46.200625,0.0133015001192688,0.4070811271954320,1.7297361411069300,8.300000190734860,1.0,,,,
45.5,-114.5,2.212181806564330,0.2430787086486820,5.950000000000000,3.5950000000000000,407.8608123337950,0.4189999997615810,46.80993055555560,0.01170733012259,0.3695644241278560,1.7297361411069300,4.063016525738240,1.0,,,,
45.5,-113.5,2.296177625656130,0.2382269352674480,5.883333333333330,2.833333333333330,383.32824271803700,0.4370000064373020,70.56326388888890,0.0002800575457513,0.2146460471099000,1.7297361411069300,15.350017950294700,6.0,,,,
45.5,-112.5,5.703128814697270,0.2417632639408110,5.966666666666670,2.46,290.40384357526200,0.4370000064373020,80.75236111111110,0.0123583674430847,0.1016350474781040,1.7297361411069300,6.773893907393690,12.0,,,,
45.5,-111.5,4.643504142761230,0.2471947073936460,8.05,1.6733333333333300,336.7464512225890,0.4370000064373020,77.70215277777780,0.0171275604516267,0.1955439343098110,1.7297361411069300,6.1244789031326000,16.0,1044.521952,0.776645064649806,6.875328082,-2.2803567730486200
45.5,-110.5,3.780736207962040,0.2496590912342070,7.8,1.4183333333333300,343.184856703572,0.4370000064373020,78.21444444444440,0.0079558538272976,0.2694148396192880,1.7297361411069300,25.6214254589486,10.0,,,,
45.5,-109.5,7.311275005340580,0.248422086238861,7.116666666666670,1.8183333333333300,268.1008237354470,0.4370000064373020,88.03055555555560,0.0201154388487339,0.1719758296255380,1.7297361411069300,26.218272236188300,13.0,1159.642817,0.6978465745557420,5.86445994,-2.437764396226760
45.5,-108.5,7.450514316558840,0.24186772108078,7.416666666666670,1.1916666666666700,243.93272452404700,0.4370000064373020,88.28909722222220,0.0540867857635021,0.0497828173057158,1.7297361411069300,25.365621430386000,14.0,1037.925925,0.5992530556036740,6.480186262,-2.0573736829616200
45.5,-107.5,7.913197040557860,0.2366357445716860,7.133333333333330,1.4733333333333300,290.0028273862610,0.4370000064373020,93.07395833333330,0.0464355200529098,0.0547215300422175,1.7297361411069300,6.497623067238790,20.0,960.7841856,0.6536874512899170,6.195017888,-1.996413550225200
45.5,-106.5,7.196481704711910,0.232877492904663,7.266666666666670,1.163333333333330,269.2511476133600,0.4120000004768370,96.9576388888889,0.0494949929416179,0.043078019218063,1.7297361411069300,4.313422139528050,17.0,,,,
45.5,-105.5,7.588308811187740,0.2285165339708330,7.416666666666670,1.3483333333333300,260.48593037748000,0.4370000064373020,96.30041666666670,0.0521968193352222,0.033628755648107,1.7297361411069300,20.0,15.0,,,,
45.5,-104.5,7.880734920501710,0.2280125021934510,7.35,1.36,253.53092747333400,0.4370000064373020,96.53034722222220,0.0598438084125518,0.050821122571349,1.7297361411069300,32.5,13.0,964.0272938,0.5392641556552980,6.004892244,-2.2524606891530200
45.5,-103.5,7.158866882324220,0.2242497205734250,7.450000000000000,1.27,267.92642838765900,0.4370000064373020,94.69916666666670,0.0426477827131748,0.0376685672193097,1.1613942661718000,0.0,15.0,1049.826277,0.5192247492082820,5.882496313,-2.2581296386799300
45.5,-102.5,6.891105651855470,0.2226636409759520,7.383333333333330,1.4283333333333300,300.7471228559520,0.4370000064373020,97.71840277777780,0.0538649410009384,0.0359249429705041,1.1613942661718000,19.799999237060500,24.0,1082.760807,0.49466507416797800,5.181742678,-2.2446235264086900
45.5,-101.5,6.997396469116210,0.225237488746643,6.9,1.721666666666670,311.81706893371100,0.4370000064373020,97.59618055555560,0.0562932193279266,0.0464794866777772,1.1613942661718000,22.0,22.0,983.4881525,0.5712004393885240,5.153895914,-2.267585479627660
45.5,-100.5,7.10989236831665,0.2289186269044880,7.066666666666670,1.65,310.05868540280500,0.4370000064373020,93.58118055555560,0.0238418318331241,0.0595120287254507,1.1613942661718000,40.62507496547210,25.0,2244.952716,0.27506942154333800,5.827192199,-2.017696415036120
45.5,-99.5,5.975295543670650,0.2336313724517820,7.066666666666670,1.8033333333333300,392.7820564455660,0.4370000064373020,89.98708333333330,0.0239903591573238,0.0829591733585449,1.1613942661718000,20.0,72.0,1083.483728,0.7089458048601950,5.949200191,-2.2882624116566200
45.5,-98.5,6.279899597167970,0.2408061921596530,7.133333333333330,3.0316666666666700,387.9965882266320,0.4120000004768370,91.85125,0.0296947658061981,0.0872545571264777,1.1613942661718000,10.800292736375200,86.0,677.5379743,1.0078373055335700,5.688444316,-2.400656059290010
45.5,-97.5,5.858307361602780,0.2526163160800930,7.083333333333330,2.74,390.9116749958190,0.4370000064373020,92.56138888888890,0.0282904561609029,0.1554239227928250,1.1613942661718000,12.550201315884400,75.0,901.9702483,0.9175134543906580,5.626506477,-2.392432975207960
45.5,-96.5,6.356109619140630,0.2599419057369230,7.216666666666670,2.833333333333330,366.31830090472100,0.4370000064373020,92.80395833333330,0.037860594689846,0.1584791476870820,1.1366837498702700,18.136760987730200,74.0,584.0774072,1.1183656149034300,5.763059483,-2.341561156258020
45.5,-95.5,6.11126184463501,0.2627297043800350,7.233333333333330,3.385,389.5758846465550,0.4370000064373020,90.28756944444440,0.0268464479595422,0.1988982301022460,1.1366837498702700,17.17467926534270,73.0,600.7919459,1.094353895936000,5.932343554,-2.3387278864997100
45.5,-94.5,6.248478412628170,0.2625487148761750,7.133333333333330,2.691666666666670,451.3045511910570,0.4370000064373020,82.08236111111110,0.0151335699483752,0.2582147293519680,1.1366837498702700,12.699140695017700,74.0,629.9657236,0.9860240015017640,5.843541721,-2.7440444865207800
45.5,-93.5,6.070258617401120,0.261442482471466,5.700000000000000,1.995,456.3909402267180,0.4189999997615810,80.15930555555560,0.0216526389122009,0.3038827159217890,1.1366837498702700,4.8455832913521000,66.0,801.5370853,0.8540853892459730,5.625854464,-2.8376681968543700
45.5,-92.5,5.808309555053710,0.2660243511199950,5.583333333333330,2.266666666666670,477.4337270879370,0.4469999969005580,72.83340277777780,0.0124781308695673,0.2898937379502340,1.1366837498702700,9.607243423094970,58.0,685.6097466,0.9305046814058980,5.409645212,-3.253494424665960
45.5,-91.5,5.237327098846440,0.2668602764606480,5.35,3.321666666666670,459.4284951018230,0.4469999969005580,74.84752098173360,0.0075430390425026,0.3096736459267440,1.1366837498702700,9.149396720093170,44.0,719.6962182,0.9362287640844510,5.289663933,-3.375287679817250
45.5,-90.5,4.753167629241940,0.2558040916919710,5.050000000000000,2.751666666666670,456.8455159834300,0.4469999969005580,67.31416666666670,0.0062724095769226,0.2988368781596220,1.1366837498702700,12.149506663083300,29.0,842.2207883,0.889310752884859,5.379600457,-3.423588446178640
45.5,-89.5,4.603633880615230,0.2371659874916080,5.15,2.7383333333333300,472.8979438106040,0.3860000073909760,49.62972222222220,0.003468295559287,0.292419706920009,1.1366837498702700,6.13520660070624,28.0,,,,
45.5,-88.5,4.708863735198980,0.2201717793941500,4.8500000000000000,2.816666666666670,463.30589620046800,0.4189999997615810,35.428333333333300,0.0030422857962548,0.2487852767346200,1.1366837498702700,6.699999809265140,14.0,,,,
45.5,-87.5,5.929463863372800,0.2090598344802860,5.75,2.85,482.1547670418000,0.4189999997615810,35.41546711826140,0.0033082056324929,0.2058885970838830,1.1366837498702700,140.60000610351600,19.0,,,,
45.5,-84.5,6.186121463775640,0.1929479986429210,5.433333333333330,3.76,413.01822657025700,0.4189999997615810,45.47025067955300,0.0069215428084135,0.3208317347631330,1.1366837498702700,5.5,18.0,,,,
45.5,-70.5,3.094207763671880,0.2515614926815030,5.216666666666670,6.665000000000000,685.582420802335,0.4189999997615810,34.443263888888900,0.0035586152225732,0.5321153984613220,0.6671839401412450,0.0,5.0,,,,
45.5,-69.5,3.838420629501340,0.2476359605789180,4.833333333333330,9.41,656.7726718179530,0.4189999997615810,36.436124963332400,0.0040415292605757,0.7249573000549970,0.6671839401412450,0.0,2.0,,,,
45.5,-68.5,5.423042297363280,0.2528150379657750,4.783333333333330,8.613333333333330,671.3979300882260,0.4189999997615810,36.87774316862520,0.0045911134220659,0.6967551111921850,0.6671839401412450,0.0,2.0,,,,
45.5,-67.5,5.46891450881958,0.2677829265594480,4.833333333333330,5.966666666666670,622.072532802062,0.4370000064373020,36.71985789893420,0.0038948988076299,0.3428051465495650,0.6671839401412450,0.0,2.0,,,,
46.5,-123.5,9.30162525177002,0.2794623672962190,5.383333333333330,6.12,874.7622937458830,0.4370000064373020,46.17942710301570,0.015841880813241,1.4509224033545200,0.9389996194580490,0.0,3.0,,,,
46.5,-122.5,9.275842666625980,0.2830117046833040,5.6,4.403333333333330,813.570821523462,0.4469999969005580,45.98708333333330,0.0169230308383703,1.1725623529905500,0.9389996194580490,4.376616806469860,6.0,,,,
46.5,-121.5,4.763606548309330,0.2627125084400180,5.066666666666670,5.623333333333330,587.248788432194,0.4189999997615810,45.6138880999716,0.0058251139707863,1.157370782733230,0.9389996194580490,0.0,1.0,,,,
46.5,-120.5,10.407124519348100,0.2517304420471190,5.683333333333330,4.161666666666670,311.4023780144390,0.4370000064373020,85.32388888888890,0.0032079464290291,0.1073442409809720,0.9389996194580490,13.32289288188170,16.0,1112.766031,0.564552435348574,6.291243864,-2.3682000769996800
46.5,-119.5,11.915732383728000,0.2432986795902250,6.700000000000000,1.2533333333333300,266.9382678038890,0.4370000064373020,96.31083333333330,0.0493967458605766,0.0419726690274836,0.9389996194580490,6.6473845519705500,34.0,1617.949522,0.21088377421803500,5.91449603,-2.1199682611891300
46.5,-118.5,11.04453182220460,0.2519289851188660,7.35,0.9116666666666670,247.148913815536,0.4370000064373020,91.13069444444440,0.0362221784889698,0.0612729161330849,0.9389996194580490,8.749538055294330,37.0,840.1872883,0.5638126578442530,6.549415846,-2.304141448459780
46.5,-117.5,9.514029502868650,0.2649621069431310,6.85,1.2933333333333300,319.85266481281900,0.4370000064373020,87.87583333333330,0.0382029972970485,0.1284597042308300,0.9389996194580490,18.12430708294150,36.0,690.2524701,0.9180189002653940,5.917936255,-2.551155006971210
46.5,-116.5,8.558430671691900,0.259989321231842,6.016666666666670,2.463333333333330,433.7941452357110,0.4370000064373020,72.60256944444440,0.0436545349657535,0.2089661510003720,1.7297361411069300,21.95674516327040,30.0,972.1566784,0.9100892935634730,6.601703748,-2.6367123621385100
46.5,-115.5,5.0002617835998500,0.2477831542491910,6.0,4.13,528.8951589815920,0.4189999997615810,43.15645833333330,0.0040083094500005,0.6785611621571760,1.7297361411069300,8.46649016032308,3.0,,,,
46.5,-114.5,2.859964609146120,0.2417041659355160,5.833333333333330,4.906666666666670,457.4028728936160,0.4189999997615810,53.61333333333330,0.0218155309557914,0.591307341513827,1.7297361411069300,6.949501147348720,5.0,,,,
46.5,-113.5,3.65427303314209,0.2382971942424770,5.700000000000000,3.6666666666666700,463.9607322453040,0.4370000064373020,68.9713888888889,0.0156077239662408,0.2182693468702270,1.7297361411069300,11.824362564113200,4.0,,,,
46.5,-112.5,3.982368707656860,0.240259975194931,6.016666666666670,2.688333333333330,425.9578899445060,0.4370000064373020,78.91742034228470,0.0193436834961175,0.1146712571779730,1.7297361411069300,19.1944003166014,6.0,,,,
46.5,-111.5,6.225855350494390,0.2428377270698550,6.183333333333330,2.8683333333333300,345.8718868113260,0.4370000064373020,78.4583362781822,0.0364590659737587,0.0945784684343246,1.7297361411069300,6.844933508547940,12.0,1674.051588,0.5090740066061330,6.944024134,-2.1091001507061400
46.5,-110.5,4.631800651550290,0.2464084923267360,6.566666666666670,3.393333333333330,386.55376073678500,0.4370000064373020,75.33444444444440,0.0179654043167829,0.1854160431312130,1.7297361411069300,10.970944506812900,13.0,,,,
46.5,-109.5,6.611220836639400,0.2468290030956270,7.033333333333330,1.775,295.56765289610300,0.4120000004768370,94.20798611111110,0.0385711975395679,0.0694618917685952,1.7297361411069300,19.799260125531500,20.0,691.4434106,0.8596816310775710,6.320785067,-1.9733401593295300
46.5,-108.5,7.585672378540040,0.2383771240711210,7.133333333333330,1.6166666666666700,237.7503643727430,0.4370000064373020,97.09277777777780,0.0776975154876709,0.0274135684526055,1.7297361411069300,17.218172311827200,13.0,748.0045816,0.6571460322043970,5.950310224,-1.913781065560570
46.5,-107.5,7.686201095581060,0.2322089672088620,7.5166666666666700,1.0533333333333300,205.1319794447240,0.4370000064373020,97.94354166666670,0.0812805593013763,0.0353831304228608,1.7297361411069300,23.12846458529260,9.0,701.5720052,0.6200327717356470,5.381773169,-2.1693237805350800
46.5,-106.5,7.445328235626220,0.2273982167243960,7.25,1.28,202.5274639151710,0.4370000064373020,97.31215277777780,0.0544727146625518,0.0258567741612692,1.7297361411069300,7.961347068901670,8.0,,,,
46.5,-105.5,7.248851299285890,0.2281588613986970,7.416666666666670,1.7033333333333300,214.66289302064900,0.4120000004768370,96.57256944444440,0.0457481779158115,0.0273623562936543,1.7297361411069300,30.46213976600960,12.0,,,,
46.5,-104.5,7.825531482696530,0.2278908491134640,7.5166666666666700,1.4333333333333300,254.72849546427800,0.4370000064373020,97.2538888888889,0.0452047027647495,0.0334703724055038,1.7297361411069300,16.08775507634340,17.0,877.4426754,0.6685755191148240,6.452669383,-1.983327934720950
46.5,-103.5,6.739879608154300,0.2261539995670320,7.466666666666670,1.6566666666666700,290.9417317336170,0.4370000064373020,95.66465277777780,0.046884711831808,0.0307002952226432,1.1613942661718000,9.454004907290430,24.0,1059.604261,0.5656603976355390,6.428769817,-1.9903506259900600
